CustomerID	TProd	DProd	MaxPO	MinPO	MeanProdOrder	TSale	MinPSale	MaxPSale	MeanSaleOrder	TRProd	MeanPSale	TOrder	SETSaleQta	SESaleQtaOrder
16042	743	68	255	5	148.6	1177.4700000000005	7.95	34.68	235.49399999999997	0	2.9917142857142855	5	4.399291091294609	2.3219280948873626
15569	666	27	196	96	133.2	1375.7100000000003	0.5700000000000001	244.79999999999998	275.14199999999994	0	2.165161290322581	5	4.211630181075461	1.370950594454669
12728	413	37	162	59	103.25	728.3299999999998	5.04	40.8	182.08249999999998	0	3.3997619047619048	4	4.3680424225727155	2.0
17569	159	29	159	159	159.0	344.13999999999993	1.45	40.56	344.13999999999993	0	3.3531034482758617	1	4.444187891679295	0.0
13784	2493	9	556	36	226.63636363636363	2462.7899999999995	17.700000000000003	199.68	223.89	0	2.6380645161290324	11	4.47823219741386	3.277613436819116
12724	439	46	189	62	109.75	923.41	8.5	49.800000000000004	230.85250000000005	0	2.5555102040816324	4	3.79390819209738	2.0
13862	1682	97	308	126	168.2	2187.3100000000013	6.8	45.0	218.731	3	1.6970503597122304	8	4.508684197449414	3.321928094887362
16791	752	217	245	8	94.0	1677.530000000002	0.55	38.25	209.6912499999999	2	2.895782747603834	7	5.818837809157975	3.0
16235	327	41	145	45	65.4	848.4099999999996	9.95	43.0	169.68200000000002	2	4.709555555555555	4	4.458295501989755	2.3219280948873626
14270	197	29	197	197	197.0	492.6499999999999	9.95	31.8	492.6499999999999	0	4.570689655172414	1	3.728502115742624	0.0
12665	35	2	36	36	17.5	43.75	15.0	30.0	21.875	1	1.25	1	1.584962500721156	1.0
12523	856	83	147	29	65.84615384615384	1655.5700000000004	9.95	39.6	127.35153846153847	4	4.423137254901961	11	4.755857536235625	3.700439718141093
16655	2363	208	766	139	393.8333333333333	3789.519999999997	0.29	204.0	631.5866666666667	0	2.592480620155039	6	5.8523774876474475	2.584962500721156
16359	1154	39	295	44	96.16666666666667	1460.3699999999994	2.1	228.96	121.6975	4	8.14318181818182	9	4.5544425746945745	3.584962500721157
16554	312	51	273	1	44.57142857142857	642.4000000000001	0.85	39.599999999999994	91.7714285714286	21	3.4196153846153843	3	5.47921766873033	2.807354922057605
15939	4724	27	1044	60	314.93333333333334	6087.259999999999	10.08	306.0	405.81733333333335	1	1.6183999999999998	14	5.119105803682785	3.906890595608519
12359	1600	214	644	144	266.6666666666667	6225.480000000006	6.959999999999999	290.0	1037.58	5	8.664530612244898	4	5.748192456343065	2.584962500721156
14587	747	170	146	33	74.7	1577.3900000000003	0.29	38.25	157.73900000000003	1	2.4101078167115904	9	5.494891584781338	3.321928094887362
14715	521	60	224	46	130.25	867.3800000000001	1.45	67.5	216.84499999999997	0	3.3422535211267608	4	5.4837722953477215	2.0
14185	6	3	6	6	6.0	197.65	12.75	165.0	197.65	0	59.73333333333333	1	1.584962500721156	0.0
12437	2889	117	567	18	152.05263157894737	4392.659999999998	4.68	131.39999999999998	231.1926315789473	1	2.8722826086956523	18	5.384705288353703	4.247927513443585
14040	1515	146	260	24	108.21428571428571	3491.64	1.25	175.2	249.40285714285716	5	3.7856768558951965	12	5.86233929141013	3.8073549220576037
12652	495	47	498	498	247.5	788.5299999999997	5.04	46.8	394.2649999999999	3	2.575957446808511	1	3.9079764393853003	1.0
14514	564	65	391	52	188.0	990.2	1.05	60.0	330.06666666666666	0	3.159855072463768	3	5.5320833334329915	1.584962500721156
15171	190	5	290	290	95.0	1034.5	102.0	745.0	517.25	2	3.7700000000000005	1	2.2359263506290334	1.0
14167	147	27	44	31	36.75	562.5899999999999	1.06	25.5	140.6475	0	4.3104000000000005	4	3.923590820407828	2.0
17389	7605	45	1952	12	195.0	31781.730000000014	3.84	1051.1999999999998	814.916153846154	6	5.688826291079812	34	6.336299159031477	5.285402218862246
17048	474	41	281	61	79.0	864.3199999999998	5.04	62.400000000000006	144.0533333333333	5	3.7065116279069765	3	4.871115365169273	2.584962500721156
17364	2671	288	622	10	222.58333333333334	4437.229999999996	0.21	69.36	369.76916666666665	3	2.711477832512315	11	6.745285508999235	3.584962500721157
13284	79	13	91	91	39.5	196.15	5.04	25.5	98.075	1	4.397692307692308	1	3.521640636343318	1.0
16500	123	8	36	1	20.5	400.86	10.2	165.0	66.81	0	17.12	6	3.0271691184406184	2.584962500721156
12951	501	53	172	38	71.57142857142857	1050.5700000000004	2.9	35.7	150.0814285714286	1	3.006031746031746	6	4.612593945008263	2.807354922057605
18190	139	14	102	38	46.333333333333336	274.51	6.959999999999999	30.0	91.50333333333333	1	3.929333333333333	2	3.25	1.584962500721156
15835	439	47	155	88	109.75	954.0899999999996	6.64	50.849999999999994	238.52249999999998	0	3.073	4	3.930044500340505	2.0
13993	892	66	199	45	74.33333333333333	3409.6600000000003	7.800000000000001	204.0	284.1383333333334	4	5.586942148760331	9	5.201326354509862	3.584962500721157
14114	101	15	89	12	50.5	386.53	8.5	89.69999999999999	193.26500000000001	0	6.312666666666667	2	2.9232314287976213	1.0
15447	85	9	85	85	85.0	155.17	10.2	25.5	155.17	0	3.121111111111111	1	2.9477027792200907	0.0
16315	75	14	75	75	75.0	226.37	12.75	19.9	226.37	0	5.351428571428571	1	3.3248629576173565	0.0
14978	523	136	143	84	104.6	1921.3700000000026	1.45	47.7	384.2739999999999	0	4.512943925233645	5	5.081152479250906	2.3219280948873626
16395	1472	150	518	132	294.4	1482.0600000000002	0.39	40.8	296.41200000000003	0	1.9983980582524272	5	5.716156567375043	2.3219280948873626
15510	2	1	2	2	2.0	250.0	250.0	250.0	250.0	0	125.0	1	0.0	0.0
13614	564	171	254	25	141.0	1585.460000000001	0.24	50.849999999999994	396.36499999999995	0	3.7628205128205128	4	6.100097011409087	2.0
13246	1537	110	351	54	219.57142857142858	1896.3200000000008	0.65	174.0	270.90285714285716	2	1.8534558823529412	6	5.654593594811247	2.807354922057605
15687	1308	119	327	24	118.9090909090909	2981.499999999999	10.0	51.0	271.04545454545456	2	4.248253012048193	9	4.910923287340294	3.4594316186372978
16493	1113	40	462	76	185.5	1329.6600000000005	4.68	70.80000000000001	221.60999999999999	6	1.8078571428571428	4	4.820895302217674	2.584962500721156
12490	3033	130	646	162	303.3	4859.930000000001	4.5600000000000005	171.84	485.99300000000005	0	2.0414893617021277	10	5.230773469717865	3.321928094887362
12672	78	10	78	78	78.0	225.9	10.2	47.7	225.9	0	3.79	1	3.121928094887363	0.0
13385	281	35	281	281	281.0	534.5700000000002	5.04	49.9	534.5700000000002	0	4.533142857142857	1	4.264578373902384	0.0
15626	766	49	454	312	383.0	675.8000000000001	5.76	39.8	337.9	0	1.646938775510204	2	4.300051154694585	1.0
12553	1901	94	440	15	135.78571428571428	3238.2499999999995	5.04	85.92	231.30357142857147	5	2.4677472527472526	10	5.012918757965221	3.8073549220576037
15213	270	22	262	10	90.0	325.04999999999995	2.1	19.5	108.34999999999997	1	1.55375	2	3.212878689342031	1.584962500721156
14175	1461	139	889	146	208.71428571428572	3108.0600000000018	4.68	75.0	444.0085714285715	15	3.7063758389261743	3	5.593867320696811	2.807354922057605
18106	126	33	126	126	126.0	421.8999999999999	0.85	81.6	421.8999999999999	0	3.9108108108108106	1	4.648510460165073	0.0
15033	1668	314	353	26	151.63636363636363	2542.1800000000007	0.39	52.02	231.1072727272728	2	2.10004	10	6.021642195678819	3.4594316186372978
14329	3067	218	803	10	219.07142857142858	4889.140000000004	5.04	79.8	349.22428571428566	10	2.8385658914728684	7	5.414003504463483	3.8073549220576037
16401	3861	66	492	122	214.5	4066.489999999999	0.65	148.5	225.91611111111106	10	1.4426344086021505	12	4.939867389068974	4.169925001442313
16206	272	52	83	50	68.0	537.06	0.42	70.80000000000001	134.265	0	2.346031746031746	4	4.700367669946355	2.0
13782	369	96	108	28	61.5	908.8599999999992	1.25	24.96	151.4766666666667	0	3.5428318584070793	6	5.46942638410709	2.584962500721156
12924	479	21	196	17	95.8	922.0000000000003	0.83	152.64000000000001	184.4	1	3.024137931034483	4	4.5232314287976205	2.3219280948873626
16593	116	24	48	31	38.666666666666664	330.0299999999999	0.85	69.6	110.00999999999999	0	4.8348148148148145	3	4.236368983644951	1.584962500721156
13700	2281	139	448	11	228.1	2248.6299999999997	0.29	99.60000000000001	224.863	0	1.5885051546391753	10	5.51814055039644	3.321928094887362
13064	514	51	224	60	128.5	1105.5900000000004	0.42	59.0	276.3975	0	3.5052941176470584	4	5.243579341467191	2.0
13048	1220	77	347	281	244.0	1789.4099999999994	0.85	47.2	357.882	1	1.8335555555555556	4	4.564511424969578	2.3219280948873626
18069	1293	334	468	158	184.71428571428572	1994.3900000000006	0.38	34.5	284.91285714285715	2	2.2087746170678337	5	5.802884643647327	2.807354922057605
13634	700	156	231	98	140.0	1547.3600000000004	0.39	51.0	309.4719999999999	0	3.2916666666666665	5	6.1447809714088075	2.3219280948873626
17064	316	53	129	72	105.33333333333333	855.4500000000003	2.95	76.5	285.15000000000003	0	3.7162295081967214	3	4.772881755872874	1.584962500721156
16843	10154	226	2300	4	597.2941176470588	10183.820000000007	2.88	142.8	599.0482352941175	1	1.8746825396825397	16	6.106936968786661	4.08746284125034
17609	692	198	328	13	138.4	1098.2800000000002	0.65	33.9	219.65599999999995	0	2.3332900432900434	5	5.929787227402567	2.3219280948873626
15673	1451	107	466	200	362.75	2726.2300000000005	2.8499999999999996	110.5	681.5575000000001	0	2.7828985507246378	4	5.711840946477115	2.0
12626	3313	231	849	46	254.84615384615384	5722.349999999997	5.04	136.0	440.1807692307692	13	2.341719298245614	9	5.707271407712974	3.700439718141093
14976	228	45	68	2	32.57142857142857	749.8599999999997	0.42	51.0	107.12285714285716	1	3.8398571428571433	6	5.452426344795854	2.807354922057605
12388	1462	57	478	37	243.66666666666666	2780.6600000000003	9.36	81.36	463.4433333333334	0	2.7777	6	5.117505776286572	2.584962500721156
13527	1664	153	808	19	208.0	2218.61	1.26	35.8	277.32625	1	2.811566820276498	7	6.190910731201345	3.0
15696	1009	140	249	4	84.08333333333333	2619.11	0.85	59.95	218.25916666666663	6	4.277857142857143	8	5.521812532086639	3.584962500721157
15316	100	1	100	100	100.0	165.0	165.0	165.0	165.0	0	1.65	1	0.0	0.0
12673	349	41	178	171	174.5	574.52	0.85	45.0	287.26	0	2.560731707317073	2	4.5586523094433655	1.0
15296	1757	137	679	2	175.7	3610.3100000000004	4.95	175.2	361.031	6	3.4776288659793813	6	5.03795273670806	3.321928094887362
17988	42	37	14	1	5.25	191.17	0.29	39.95	23.896250000000002	1	5.094736842105263	7	4.490029141717277	3.0
12820	722	55	244	115	180.5	942.3399999999999	6.959999999999999	37.800000000000004	235.585	0	1.9047457627118642	4	4.052473230433682	2.0
13001	5482	166	930	220	365.46666666666664	9765.070000000012	0.85	415.00000000000006	651.0046666666666	3	2.4128783382789316	13	5.800170357321285	3.906890595608519
14101	6942	15	3620	476	1157.0	5976.79	0.85	550.0	996.1316666666665	0	1.73	6	4.500711588373538	2.584962500721156
14238	111	8	111	111	111.0	146.85	7.5	30.0	146.85	0	2.2875	1	3.0	0.0
17730	3567	127	538	138	237.8	5288.829999999997	3.4799999999999995	204.0	352.58866666666665	2	1.989816513761468	13	5.047759764285507	3.906890595608519
13929	139	8	100	43	46.333333333333336	802.8499999999999	14.850000000000001	398.0	267.6166666666666	1	5.294444444444444	2	3.321928094887362	1.584962500721156
14657	465	103	209	62	93.0	838.2700000000001	0.55	30.0	167.654	1	2.7334920634920636	4	5.318000897676503	2.3219280948873626
18212	92	30	92	92	92.0	216.06999999999996	0.55	23.6	216.06999999999996	0	2.9155882352941176	1	4.289832974227878	0.0
13859	129	27	129	129	129.0	201.16	1.68	19.9	201.16	0	2.887857142857143	1	4.110577243331643	0.0
18233	4	1	4	4	4.0	440.0	440.0	440.0	440.0	0	110.0	1	0.0	0.0
17018	176	15	116	60	88.0	920.0999999999998	9.9	75.0	460.05	0	6.2231250000000005	2	2.4056390622295667	1.0
14242	123	13	70	53	61.5	280.55	10.2	25.5	140.27499999999998	0	3.720625	2	3.5	1.0
12356	1573	52	1198	5	524.3333333333334	2487.430000000001	3.75	175.2	829.1433333333334	0	2.9460344827586207	3	5.136010254077103	1.584962500721156
13898	133	12	133	133	133.0	155.93	4.5600000000000005	22.5	155.93	0	2.6141666666666667	1	2.792481250360578	0.0
16948	1614	15	1368	96	538.0	435.02	6.8	50.4	145.0066666666667	0	1.1131578947368421	3	3.4058222502856905	1.584962500721156
16997	360	7	200	40	120.0	702.0	19.5	97.5	234.0	0	1.95	3	2.084962500721156	1.584962500721156
12527	233	17	112	13	77.66666666666667	330.71000000000004	5.04	50.400000000000006	110.23666666666668	0	2.0429411764705883	3	3.2639334294856335	1.584962500721156
15395	17	7	17	17	17.0	107.45000000000002	13.5	17.85	107.45000000000002	0	6.542857142857143	1	2.2359263506290334	0.0
12510	347	28	291	56	173.5	814.57	8.5	162.72	407.285	0	2.7319354838709677	2	3.575006390962247	1.0
13263	4761	448	565	12	140.02941176470588	7411.7099999999555	0.19	122.39999999999999	217.9914705882353	0	2.2416425992779785	34	6.1221651835542295	5.087462841250341
14428	420	108	158	49	60.0	1209.3700000000003	1.25	76.32000000000001	172.76714285714283	4	4.2707299270073	5	5.628730477776823	2.807354922057605
12451	6454	264	2334	150	1075.6666666666667	8893.519999999999	2.88	244.79999999999998	1482.253333333333	1	2.3437110481586405	5	6.253998361143158	2.584962500721156
12422	367	38	172	82	122.33333333333333	683.5599999999998	8.5	38.25	227.85333333333332	0	2.293421052631579	3	3.8930868961971643	1.584962500721156
17708	90	28	58	32	45.0	263.33000000000004	1.25	30.599999999999998	131.665	0	3.1261764705882356	2	3.8336631211594376	1.0
14090	72	1	72	72	72.0	76.32000000000001	76.32000000000001	76.32000000000001	76.32000000000001	0	1.06	1	0.0	0.0
15606	779	48	130	66	70.81818181818181	2563.61	10.08	90.0	233.05545454545452	11	3.7179220779220774	9	4.851708098521039	3.4594316186372978
13310	575	65	234	161	95.83333333333333	1083.63	9.959999999999999	30.0	180.60500000000002	5	3.2480555555555557	3	4.48858174529713	2.584962500721156
15831	1092	63	405	308	364.0	794.6399999999999	0.39	64.35	264.88000000000005	0	2.6837878787878786	3	5.065163960523746	1.584962500721156
14916	1132	72	361	226	226.4	1264.8399999999997	4.5600000000000005	50.400000000000006	252.968	2	1.8205194805194806	4	4.561391628028437	2.3219280948873626
17602	4100	335	902	102	512.5	5002.2199999999975	0.55	252.0	625.2774999999998	5	1.9610889292196005	6	6.6676291797310245	3.0
14572	1418	190	474	15	157.55555555555554	2790.340000000001	1.1	102.0	310.0377777777778	2	2.9711068702290078	7	6.092550663102359	3.1699250014423126
13502	264	17	154	50	88.0	292.0	4.2	59.400000000000006	97.33333333333333	0	1.7977777777777777	3	3.683542362433231	1.584962500721156
14784	237	15	181	56	118.5	289.99	4.5600000000000005	40.56	144.995	0	3.860666666666667	2	3.640223928941852	1.0
15938	240	13	84	32	48.0	404.58	9.899999999999999	60.0	80.91600000000001	0	2.320555555555556	5	3.2390979179887864	2.3219280948873626
12637	2974	204	719	5	330.44444444444446	5790.250000000001	0.42	89.85	643.3611111111109	3	2.5428496042216358	8	5.731545163439376	3.1699250014423126
17418	289	29	150	139	144.5	463.4600000000001	4.5600000000000005	33.0	231.73000000000002	0	2.941666666666667	2	4.415061012203069	1.0
14779	84	40	56	14	28.0	386.1499999999999	0.85	39.95	128.71666666666667	0	6.824390243902439	3	4.94889621188239	1.584962500721156
16321	78	7	36	21	11.142857142857142	230.7	14.850000000000001	53.1	32.957142857142856	4	3.6750000000000003	5	3.3749999999999996	2.2359263506290334
15262	73	10	73	73	73.0	178.95000000000002	10.2	23.6	178.95000000000002	0	3.2950000000000004	1	2.6464393446710157	0.0
17862	100	11	100	100	100.0	330.9	8.5	90.0	330.9	0	5.1454545454545455	1	2.8453509366224368	0.0
12402	92	10	92	92	92.0	195.6	9.899999999999999	35.400000000000006	195.6	0	2.12	1	2.1609640474436813	0.0
17771	283	50	173	110	141.5	245.33	0.42	10.5	122.665	0	2.2877358490566038	2	4.326700407270927	1.0
15422	38	6	20	18	19.0	97.7	10.2	22.5	48.85	0	3.016666666666667	2	2.584962500721156	1.0
13008	175	14	175	175	175.0	229.47000000000003	6.959999999999999	34.8	229.47000000000003	0	1.7342857142857142	1	2.8073549220576046	0.0
14770	490	49	310	180	245.0	876.4199999999997	5.04	35.400000000000006	438.21000000000004	0	3.4444230769230773	2	4.192677641335169	1.0
16912	1011	88	212	5	72.21428571428571	2515.930000000001	10.08	76.5	179.7092857142857	3	4.053999999999999	11	5.166893673833496	3.8073549220576037
15174	145	11	145	145	145.0	135.75	1.55	19.8	135.75	0	1.549090909090909	1	2.9139770731827523	0.0
14895	4829	273	964	4	201.20833333333334	11071.960000000006	5.04	158.39999999999998	461.33166666666665	6	4.1638755020080325	20	5.938501257169184	4.584962500721156
12594	1772	49	521	24	196.88888888888889	3208.219999999998	6.959999999999999	85.92	356.4688888888889	0	2.2344736842105264	9	4.948451309064056	3.1699250014423126
17504	1456	112	523	2	145.6	2745.28	4.95	122.39999999999999	274.528	13	3.409527559055118	9	5.778749713680931	3.321928094887362
16387	44	4	44	44	44.0	94.36	15.0	40.56	94.36	0	3.16	1	1.5	0.0
12664	1188	9	216	72	132.0	4391.879999999999	6.6000000000000005	270.0	487.9866666666667	0	3.362142857142857	9	3.2789982249336322	2.9477027792200907
16618	1362	79	592	1	227.0	2630.6400000000012	6.959999999999999	157.92000000000002	438.4399999999999	1	3.626041666666666	5	4.764990812090408	2.584962500721156
17277	430	67	362	68	215.0	1065.3500000000001	1.25	89.10000000000001	532.6750000000001	0	3.351594202898551	2	5.139048326494386	1.0
14088	12593	379	2565	7	899.5	50415.49	1.06	459.0	3601.1064285714288	1	5.730696095076401	13	8.036645596397648	3.8073549220576037
17094	148	14	152	152	74.0	270.19999999999993	8.5	59.400000000000006	135.09999999999997	1	2.1464285714285714	1	2.7898980954642876	1.0
14692	255	53	131	36	51.0	582.0500000000001	1.65	20.4	116.41	1	2.932352941176471	4	5.00122550034472	2.3219280948873626
12970	268	116	209	2	67.0	405.4699999999999	0.39	25.5	101.36749999999996	0	2.153798449612403	4	4.949207563108889	2.0
17889	77	20	42	35	38.5	201.37	0.42	47.6	100.685	0	3.5685000000000002	2	3.9219280948873627	1.0
17714	92	10	92	92	92.0	153.0	15.0	17.700000000000003	153.0	0	2.05	1	0.9219280948873624	0.0
12916	1075	53	313	227	215.0	2921.15	1.65	163.2	584.23	2	4.12378640776699	4	5.992584208039292	2.3219280948873626
17769	1845	200	344	3	153.75	3920.0799999999995	0.55	85.92	326.6733333333333	3	3.0790131578947366	10	6.7356500667695824	3.584962500721157
14450	241	32	89	71	80.33333333333333	483.25	0.38	29.700000000000003	161.08333333333334	0	2.7905	3	5.053055907333277	1.584962500721156
16085	636	123	165	95	127.2	981.5099999999999	0.42	17.9	196.30200000000002	0	2.387125748502994	5	5.437754755364598	2.3219280948873626
13659	869	92	560	322	289.6666666666667	1550.7000000000007	0.95	67.2	516.9	2	3.8580582524271843	2	5.767358108117915	1.584962500721156
15167	65	39	65	65	65.0	158.79999999999998	0.85	15.9	158.79999999999998	0	2.703846153846154	1	4.426177218751301	0.0
15443	1639	237	423	165	234.14285714285714	3213.5899999999992	0.39	50.150000000000006	459.0842857142856	0	3.003978494623656	7	6.444475693823616	2.807354922057605
14224	483	105	162	92	120.75	1009.73	0.65	64.35000000000001	252.43249999999998	0	3.956017699115044	4	5.685093453508192	2.0
13742	1107	200	272	10	79.07142857142857	3079.2700000000013	0.42	51.0	219.94785714285712	2	4.137188498402556	12	6.16172613429658	3.8073549220576037
17673	1460	118	453	93	208.57142857142858	1588.0700000000015	0.84	69.0	226.86714285714285	1	1.6019266055045873	6	5.940131988697522	2.807354922057605
12727	2056	108	772	24	257.0	3425.7000000000007	4.5600000000000005	183.60000000000002	428.2125000000001	1	2.433181818181818	7	5.350214714928011	3.0
14068	73	22	73	73	73.0	265.85	3.75	40.5	265.85	0	4.091666666666667	1	4.084962500721157	0.0
13068	200	1	100	100	100.0	344.0	165.0	179.0	172.0	0	1.72	2	1.0	1.0
14368	36	8	36	36	36.0	155.00000000000003	11.9	29.9	155.00000000000003	0	6.125	1	2.4056390622295667	0.0
15497	622	13	528	96	207.33333333333334	1259.7	30.0	232.0	419.90000000000003	1	3.5933333333333333	2	3.452819531114783	1.584962500721156
12559	279	20	245	36	93.0	500.21	6.959999999999999	106.2	166.73666666666665	1	2.8265000000000002	2	4.201841232302569	1.584962500721156
13819	1109	26	546	224	369.6666666666667	1140.35	13.200000000000001	66.0	380.1166666666666	0	2.003611111111111	3	3.9375770020923055	1.584962500721156
14501	161	9	116	45	80.5	251.20999999999998	10.08	35.400000000000006	125.605	0	2.175	2	2.9219280948873627	1.0
14782	114	6	114	114	114.0	200.10000000000002	15.0	90.0	200.10000000000002	0	2.516666666666667	1	2.584962500721156	0.0
17861	1965	172	581	8	218.33333333333334	2056.28	0.39	61.199999999999996	228.47555555555562	1	2.4416438356164383	8	5.872856374054112	3.1699250014423126
14439	526	32	526	526	526.0	2661.24	12.7	175.2	2661.24	0	6.4809375	1	4.051108500731241	0.0
18161	810	49	248	70	135.0	1612.7899999999997	6.959999999999999	63.75	268.79833333333335	1	3.640125	5	4.898267830409211	2.584962500721156
15820	128	17	128	128	128.0	206.98000000000002	1.25	90.0	206.98000000000002	0	2.2494117647058824	1	4.08746284125034	0.0
18136	373	34	177	84	93.25	761.8299999999998	9.959999999999999	59.400000000000006	190.45749999999998	1	2.728421052631579	3	4.231058232227279	2.0
16660	451	16	223	96	90.2	810.45	17.0	457.2	162.09	1	2.499375	4	3.85216872360328	2.3219280948873626
12693	242	34	87	32	40.333333333333336	686.9599999999999	6.64	91.80000000000001	114.49333333333333	2	4.0048571428571424	4	4.465945933079573	2.584962500721156
12625	1565	72	902	695	521.6666666666666	2367.42	5.04	175.2	789.1399999999999	3	1.7945238095238096	2	4.649984450798361	1.584962500721156
13396	592	42	461	139	148.0	1325.2899999999997	8.5	118.80000000000001	331.3225	4	3.8948837209302325	2	4.985335926099691	2.0
15179	1937	91	1244	10	322.8333333333333	2202.7000000000003	4.5600000000000005	103.67999999999999	367.11666666666673	1	2.6174193548387095	5	5.078577485888234	2.584962500721156
12935	1852	80	325	6	231.5	2156.4499999999994	7.800000000000001	40.8	269.55625	1	2.032325581395349	7	4.741395357091156	3.0
16730	898	75	445	244	224.5	702.79	0.29	30.599999999999998	175.6975	2	1.4010975609756098	3	5.278640339187871	2.0
14541	641	71	225	20	80.125	1453.35	0.21	90.0	181.66875000000002	0	2.5258095238095235	8	5.528743975617982	3.0
13551	12	4	12	12	12.0	91.80000000000001	17.85	38.25	91.80000000000001	0	7.65	1	0.8112781244591328	0.0
12421	478	31	156	76	119.5	639.0400000000002	5.04	35.7	159.76000000000002	0	2.229512195121951	4	4.204841640500034	2.0
15052	79	27	79	79	79.0	207.73	0.85	79.9	207.73	0	3.565714285714286	1	3.7534343861887853	0.0
14130	257	66	257	257	257.0	480.90999999999997	1.25	40.8	480.90999999999997	0	2.8640909090909092	1	4.919563347274703	0.0
15222	440	5	440	440	440.0	585.0	58.0	165.0	585.0	0	1.3439999999999999	1	1.9219280948873625	0.0
13615	183	23	189	189	91.5	399.9900000000001	9.899999999999999	40.56	199.99500000000006	1	3.387391304347826	1	3.90726822961739	1.0
13901	1739	144	856	64	347.8	2867.2	4.5600000000000005	59.95	573.4400000000002	0	3.7404697986577182	5	5.1129958302529745	2.3219280948873626
13158	784	59	265	135	196.0	1201.0600000000004	3.3600000000000003	35.400000000000006	300.265	0	2.0106329113924053	4	4.244614401770487	2.0
14257	1682	88	628	107	336.4	3099.72	5.04	249.60000000000002	619.9440000000001	0	2.838867924528302	5	5.404761554671397	2.3219280948873626
15218	3329	77	515	96	302.6363636363636	5756.890000000001	0.42	232.0	523.3536363636364	0	3.0930120481927714	11	5.759829354935329	3.4594316186372978
15110	241	17	69	52	34.42857142857143	973.1999999999999	10.2	119.85000000000001	139.02857142857144	4	7.377142857142857	4	3.685238835360538	2.807354922057605
14534	1907	330	197	34	79.45833333333333	4043.799999999999	0.39	169.92000000000002	168.49166666666665	36	3.324871794871795	18	6.587768832456391	4.501629167387825
15967	205	73	145	60	102.5	397.67999999999995	0.65	24.75	198.84000000000003	0	2.799125	2	5.264063213848731	1.0
16757	81	7	81	81	81.0	106.83	5.04	35.400000000000006	106.83	0	1.362857142857143	1	2.2359263506290334	0.0
12854	623	95	260	162	124.6	1295.6000000000006	1.26	135.2	259.12	3	2.7244036697247704	3	5.494768039104976	2.3219280948873626
13815	2537	131	1346	96	507.4	3654.9099999999985	5.04	83.2	730.9820000000002	1	2.299248554913295	4	5.309934693270082	2.3219280948873626
18008	1581	24	492	14	175.66666666666666	2116.19	0.84	615.0	235.13222222222223	0	3.8	9	4.228072996388509	3.1699250014423126
14389	708	33	540	189	141.6	1008.9600000000003	5.04	72.0	201.79200000000003	13	2.1333333333333333	2	3.9679308409416802	2.3219280948873626
13703	10	1	10	10	10.0	99.5	99.5	99.5	99.5	0	9.95	1	0.0	0.0
15339	416	77	257	159	208.0	574.0699999999998	0.39	23.6	287.03499999999997	0	2.373953488372093	2	5.073895423030026	1.0
12744	5234	177	2160	599	1308.5	9120.390000000001	2.34	250.0	2280.0975	0	3.6794883720930236	4	6.066177647871811	2.0
16222	325	120	325	325	325.0	773.5500000000006	0.42	23.6	773.5500000000006	0	3.277868852459016	1	5.51264728077571	0.0
14341	1395	109	514	33	155.0	2151.0799999999986	2.2800000000000002	85.92	239.0088888888889	1	2.55390625	8	4.693592542274415	3.1699250014423126
13168	668	102	355	46	133.6	1290.54	1.25	59.0	258.108	2	3.1714285714285717	4	5.626965305604056	2.3219280948873626
16943	145	23	97	20	48.333333333333336	816.7299999999999	11.9	75.0	272.24333333333334	0	6.822424242424242	3	4.127283134313289	1.584962500721156
17515	243	49	93	23	60.75	639.0199999999998	1.69	25.5	159.755	0	3.7408045977011493	4	4.514349174249162	2.0
17082	1049	75	733	316	524.5	2003.8500000000008	2.89	250.0	1001.925	0	4.224567901234568	2	4.937529323391508	1.0
14248	102	8	102	102	102.0	302.58	10.08	204.0	302.58	0	3.0524999999999998	1	2.4056390622295667	0.0
12609	639	56	290	128	213.0	964.8500000000001	4.5600000000000005	35.400000000000006	321.6166666666667	0	2.755614035087719	3	4.768485900777775	1.584962500721156
13002	73	7	73	73	73.0	120.94999999999999	9.95	26.099999999999998	120.94999999999999	0	2.8214285714285716	1	2.2359263506290334	0.0
16133	8770	219	1270	48	190.65217391304347	14341.769999999999	2.88	348.0	311.77760869565213	21	3.2128106508875742	33	6.322838152544205	5.480083695187448
13049	268	14	190	78	134.0	656.6800000000002	9.899999999999999	177.60000000000002	328.34000000000003	0	3.9335714285714287	2	3.4677201004744993	1.0
14548	256	2	128	128	128.0	652.8	81.6	244.79999999999998	326.4	0	2.55	2	1.0	0.0
13405	163	24	126	37	81.5	557.4499999999999	9.959999999999999	39.8	278.725	0	5.2620000000000005	2	3.893660689688186	1.0
14049	3794	348	1658	135	632.3333333333334	5548.449999999995	0.39	119.39999999999999	924.7416666666667	13	2.5833472803347277	4	6.2835183597873066	2.584962500721156
16043	503	30	161	85	125.75	773.9900000000004	5.04	70.80000000000001	193.4975	0	4.506923076923077	4	3.9616675289791616	2.0
15812	922	36	388	64	184.4	1801.14	1.7	297.0	360.22800000000007	0	5.051707317073171	5	4.68658188256133	2.3219280948873626
13837	182	17	121	61	91.0	266.59000000000003	1.25	45.0	133.29500000000002	0	2.0616666666666665	2	4.058813890331202	1.0
17118	154	10	154	154	154.0	157.02	6.959999999999999	30.599999999999998	157.02	0	1.358	1	2.1219280948873624	0.0
